John Laskowski,2,1976,1977,118,2132,359,902,,,114,150,68,282,99,88,12,,112,832,.398,,.760,18.1,7.1,2.4,0.8,0.7,0.1,"Jun 7, 1953",South Bend
Allen Leavell,10,1980,1989,700,16248,2549,5666,141,603,1445,1733,294,1164,3339,929,120,1324,1489,6684,.450,.234,.834,23.2,9.5,1.7,4.8,1.3,0.2,"May 27, 1957",Muncie
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courtney Lee,12,2009,2020,811,21938,2961,6567,876,2259,967,1134,364,2127,1353,809,213,762,1339,7765,.451,.388,.853,27.1,9.6,2.6,1.7,1.0,0.3,"Oct 3, 1985",Indianapolis
Slick Leonard*,7,1957,1963,426,11632,1574,4510,,,1056,1418,,1217,1427,,,,915,4204,.349,,.745,27.3,9.9,2.9,3.3,,,"Jul 17, 1932",Terre Haute
Goose Ligon,7,1968,1974,434,14560,2063,4232,3,24,1431,2226,1721,4720,910,9,9,925,1658,5560,.487,.125,.643,33.5,12.8,10.9,2.1,0.5,0.5,"Feb 22, 1944",Kokomo
Bob Lochmueller,1,1953,1953,62,802,79,245,,,74,122,,162,47,,,,143,232,.322,,.607,12.9,3.7,2.6,0.8,,,"Jun 5, 1927",Elberfeld
John Logan,5,1947,1951,258,,1128,3621,,,947,1235,,134,775,,,,744,3203,.312,,.767,,12.4,4.5,3.0,,,"Jan 1, 1921",Richmond
Willie Long,3,1972,1974,213,5033,902,2144,0,5,614,793,453,1269,209,54,13,389,606,2418,.421,.000,.774,23.6,11.4,6.0,1.0,0.7,0.2,"Mar 1, 1950",Fort Wayne
Clyde Lovellette*,11,1954,1964,704,19075,4784,10795,,,2379,3141,,6663,1097,,,,2289,11947,.443,,.757,27.1,17.0,9.5,1.6,,,"Sep 7, 1929",Petersburg
Ted Luckenbill,2,1962,1963,87,597,69,188,,,58,96,,166,35,,,,101,196,.367,,.604,6.9,2.3,1.9,0.4,,,"Jul 27, 1939",Elkhart
Kyle Macy,7,1981,1987,551,14246,2175,4339,192,569,717,821,311,1214,2198,631,49,712,1081,5259,.501,.337,.873,25.9,9.5,2.2,4.0,1.1,0.1,"Apr 9, 1957",Fort Wayne
Dave Magley,1,1983,1983,14,56,4,16,0,1,4,8,2,10,2,2,0,2,5,12,.250,.000,.500,4.0,0.9,0.7,0.1,0.1,0.0,"Nov 24, 1959",South Bend
Nick Mantis,2,1960,1963,52,755,104,283,,,28,51,,91,92,,,,102,236,.367,,.549,14.5,4.5,1.8,1.8,,,"Dec 7, 1935",East Chicago
Willie McCarter,3,1970,1972,155,2842,482,1198,,,126,192,,248,304,,,,281,1090,.402,,.656,18.3,7.0,1.6,2.0,,,"Jul 26, 1946",Gary
Walter McCarty,10,1997,2006,593,10374,1092,2786,456,1318,416,596,410,1554,670,380,173,520,1211,3056,.392,.346,.698,17.5,5.2,2.6,1.1,0.6,0.3,"Feb 1, 1974",Evansville
Sean McDermott,1,2021,2021,18,158,13,33,5,22,8,8,6,19,4,2,3,4,8,39,.394,.227,1.000,8.8,2.2,1.1,0.2,0.1,0.2,"Nov 3, 1996",Anderson
Mitch McGary,2,2015,2016,52,557,99,188,0,6,29,50,57,183,17,17,18,38,82,227,.527,.000,.580,10.7,4.4,3.5,0.3,0.3,0.3,"Jun 6, 1992",Chesterton
Jon McGlocklin,11,1966,1976,792,20930,4001,8174,,,1167,1381,61,1928,2280,102,13,,1370,9169,.489,,.845,26.4,11.6,2.4,2.9,0.5,0.1,"Jun 10, 1943",Franklin
Carl McNulty,1,1955,1955,1,14,1,6,,,0,0,,0,0,,,,1,2,.167,,,14.0,2.0,0.0,0.0,,,"Feb 14, 1930",Logansport
Roy McPipe,1,1975,1975,5,44,8,24,2,4,3,4,2,5,1,1,0,10,5,21,.333,.500,.750,8.8,4.2,1.0,0.2,0.2,0.0,"May 5, 1950",Hammond
Josh McRoberts,11,2008,2018,433,8271,914,1972,196,576,309,438,468,1686,901,222,194,381,817,2333,.463,.340,.705,19.1,5.4,3.9,2.1,0.5,0.4,"Feb 28, 1987",Indianapolis
Brad Miller,14,1999,2012,868,24537,3446,7174,201,610,2631,3273,1708,6199,2470,639,592,1367,2383,9724,.480,.330,.804,28.3,11.2,7.1,2.8,0.7,0.7,"Apr 12, 1976",Fort Wayne
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Montross,8,1995,2002,465,8479,891,1819,0,3,289,604,716,2159,207,122,275,405,1270,2071,.490,.000,.478,18.2,4.5,4.6,0.4,0.3,0.6,"Sep 23, 1971",Indianapolis
E'Twaun Moore,10,2012,2021,598,12564,1927,4236,556,1432,333,449,282,1208,1055,395,131,534,946,4743,.455,.388,.742,21.0,7.9,2.0,1.8,0.7,0.2,"Feb 25, 1989",East Chicago
Larry Moore,1,1968,1968,12,78,8,33,0,5,11,13,,16,1,,,7,17,27,.242,.000,.846,6.5,2.3,1.3,0.1,,,"Jul 10, 1942",South Bend
Rick Mount,5,1971,1975,283,6386,1298,2996,121,382,613,748,167,475,676,55,8,428,653,3330,.433,.317,.820,22.6,11.8,1.7,2.4,0.7,0.1,"Jan 5, 1947",Lebanon
Lee Nailon,6,2001,2006,306,5820,1121,2366,1,9,379,482,379,936,298,133,53,320,596,2622,.474,.111,.786,19.0,8.6,3.1,1.0,0.4,0.2,"Feb 22, 1975",South Bend
Craig Neal,2,1989,1991,63,625,59,158,13,43,27,45,9,45,155,28,4,73,96,158,.373,.302,.600,9.9,2.5,0.7,2.5,0.4,0.1,"Feb 16, 1964",Muncie
Bill Newton,2,1973,1974,35,190,31,71,1,2,10,20,22,65,14,2,0,17,52,73,.437,.500,.500,5.4,2.1,1.9,0.4,0.2,0.0,"Dec 22, 1950",Rockville
Gene Ollrich,1,1950,1950,14,,17,72,,,10,14,,,24,,,,34,44,.236,,.714,,3.1,,1.7,,,"Jun 30, 1922",Whiting
Bud Olsen,8,1963,1970,453,5593,811,1872,1,4,312,590,140,1485,542,,,113,875,1935,.433,,.529,12.3,4.3,3.3,1.2,,,"Jul 25, 1940",Hobart
Andre Owens,2,2006,2008,54,602,67,181,21,56,37,52,24,68,55,18,3,37,62,192,.370,.375,.712,11.1,3.6,1.3,1.0,0.3,0.1,"Oct 31, 1980",Indianapolis
Wayne Pack,1,1975,1975,21,189,23,60,5,17,10,12,7,20,13,6,0,13,21,61,.383,.294,.833,9.0,2.9,1.0,0.6,0.3,0.0,"Jul 5, 1950",Indianapolis
Jack Parkinson,1,1950,1950,4,,1,12,,,1,1,,,2,,,,3,3,.083,,1.000,,0.8,,0.5,,,"Mar 4, 1924",Yorktown
Jim Paxson,2,1957,1958,138,3069,363,1124,,,379,521,,616,225,,,,346,1105,.323,,.727,22.2,8.0,4.5,1.6,,,"Dec 19, 1932",Pennville
Mel Payton,2,1952,1953,111,1895,227,625,,,141,189,,396,126,,,,186,595,.363,,.746,17.1,5.4,3.6,1.1,,,"Jul 16, 1926",Martinsville
George Pearcy,1,1947,1947,37,,31,130,,,32,44,,,13,,,,68,94,.238,,.727,,2.5,,0.4,,,"Jul 2, 1919",Martinsville
Henry Pearcy,1,1947,1947,29,,24,108,,,25,34,,,7,,,,20,73,.222,,.735,,2.5,,0.2,,,"Jul 21, 1922",Martinsville
Marshall Plumlee,2,2017,2018,29,222,17,33,0,0,20,35,27,68,12,4,5,15,33,54,.515,,.571,7.7,1.9,2.3,0.4,0.1,0.2,"Jul 14, 1992",West Lafayette
Mason Plumlee,11,2014,2024,786,17497,2595,4367,2,47,1393,2431,1650,5312,1911,563,656,1140,2131,6585,.594,.043,.573,22.3,8.4,6.8,2.4,0.7,0.8,"Mar 5, 1990",Fort Wayne
Miles Plumlee,7,2013,2019,346,5658,748,1381,0,0,201,370,547,1562,178,153,256,308,540,1697,.542,,.543,16.4,4.9,4.5,0.5,0.4,0.7,"Sep 1, 1988",Fort Wayne
Craig Porter Jr.,1,2024,2024,51,649,116,228,12,34,41,56,21,109,118,21,15,45,40,285,.509,.353,.732,12.7,5.6,2.1,2.3,0.4,0.3,"Feb 26, 2000",Terre Haute
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Porter Jr.,5,2020,2024,268,7443,1595,3199,650,1585,359,445,336,1669,320,156,163,298,509,4199,.499,.410,.807,27.8,15.7,6.2,1.2,0.6,0.6,"Jun 29, 1998",Indianapolis
Kevin Pritchard,4,1991,1996,94,1125,119,298,8,43,94,119,17,90,152,37,13,82,146,340,.399,.186,.790,12.0,3.6,1.0,1.6,0.4,0.1,"Jul 17, 1967",Bloomington
Wayne Radford,1,1979,1979,52,649,83,175,,,36,45,25,68,57,30,1,45,61,202,.474,,.800,12.5,3.9,1.3,1.1,0.6,0.0,"May 29, 1956",Indianapolis
Ray Ragelis,1,1952,1952,51,337,25,96,,,18,29,,76,31,,,,62,68,.260,,.621,6.6,1.3,1.5,0.6,,,"Dec 10, 1928",East Chicago
Kurt Rambis,14,1982,1995,880,16299,1802,3376,0,14,999,1450,1640,4961,931,761,456,1033,2036,4603,.534,.000,.689,18.5,5.2,5.6,1.1,0.9,0.5,"Feb 25, 1958",Terre Haute
Zach Randolph,17,2002,2018,1116,34616,7436,15774,199,729,3507,4592,3279,10208,2049,834,301,2290,2629,18578,.471,.273,.764,31.0,16.6,9.1,1.8,0.7,0.3,"Jul 16, 1981",Marion
Sam Ranzino,1,1952,1952,39,234,30,90,,,26,37,,39,25,,,,63,86,.333,,.703,6.0,2.2,1.0,0.6,,,"Jun 23, 1928",Gary
Jimmy Rayl,2,1968,1969,101,2760,389,1021,91,267,256,311,25,305,273,,,243,277,1125,.381,.341,.823,27.3,11.1,3.0,2.7,,,"Jun 21, 1941",Kokomo
Connie Rea,1,1954,1954,20,154,9,43,,,5,16,,31,16,,,,13,23,.209,,.313,7.7,1.2,1.6,0.8,,,"Jan 27, 1931",Marion
Ron Reed,2,1966,1967,119,2245,409,1124,,,133,233,,762,173,,,,278,951,.364,,.571,18.9,8.0,6.4,1.5,,,"Nov 2, 1942",La Porte
Bob Rensberger,1,1947,1947,3,,0,7,,,0,0,,,0,,,,4,0,.000,,,,0.0,,0.0,,,"Mar 7, 1921",Nappanee
Jim Riffey,1,1951,1951,35,,65,185,,,20,26,,61,16,,,,54,150,.351,,.769,,4.3,1.7,0.5,,,"Dec 14, 1923",Washington
Bill Roberts,2,1949,1950,117,,166,489,,,72,102,,,65,,,,203,404,.339,,.706,,3.5,,0.6,,,"Mar 13, 1925",Fort Wayne
Glenn Robinson,11,1995,2005,688,25346,5571,12129,620,1823,2472,3016,1027,4189,1879,826,389,2147,1847,14234,.459,.340,.820,36.8,20.7,6.1,2.7,1.2,0.6,"Jan 10, 1973",Gary
Glenn Robinson III,7,2015,2021,304,5299,689,1508,193,518,233,299,204,776,238,149,58,155,281,1804,.457,.373,.779,17.4,5.9,2.6,0.8,0.5,0.2,"Jan 8, 1994",Gary
Bob Royer,1,1950,1950,42,,78,231,,,41,58,,,85,,,,72,197,.338,,.707,,4.7,,2.0,,,"Oct 15, 1927",
Herm Schaefer,2,1949,1950,123,,336,886,,,260,314,,,388,,,,225,932,.379,,.828,,7.6,,3.2,,,"Dec 20, 1918",Fort Wayne
Dave Schellhase,2,1967,1968,73,513,87,249,,,34,60,,76,60,,,,70,208,.349,,.567,7.0,2.8,1.0,0.8,,,"Oct 14, 1944",Evansville
Milt Schoon,2,1947,1950,103,,193,565,,,230,380,,,96,,,,265,616,.342,,.605,,6.0,,0.9,,,"Feb 25, 1922",Gary
Carl Shaeffer,2,1950,1951,53,,65,182,,,35,60,,10,46,,,,118,165,.357,,.583,,3.1,1.0,0.9,,,"Oct 25, 1924",Delphi
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Shepherd,3,1973,1975,169,3121,368,951,129,361,103,148,38,191,657,163,19,219,182,968,.387,.357,.696,18.5,5.7,1.1,3.9,1.1,0.1,"Nov 18, 1949",Bedford
Charley Shipp,1,1950,1950,23,,35,137,,,37,51,,,46,,,,46,107,.255,,.725,,4.7,,2.0,,,"Dec 3, 1913",Indianapolis
Dexter Shouse,1,1990,1990,3,18,0,4,0,1,0,0,0,0,2,1,1,2,2,0,.000,.000,,6.0,0.0,0.0,0.7,0.3,0.3,"Mar 24, 1963",Terre Haute
Jerry Sichting,10,1981,1990,598,12732,1789,3531,48,177,515,601,196,817,1962,439,19,657,940,4141,.507,.271,.857,21.3,6.9,1.4,3.3,0.7,0.0,"Nov 29, 1956",Martinsville
Scott Skiles,10,1987,1996,600,16789,2290,5259,524,1381,1548,1741,275,1526,3881,500,29,1497,1343,6652,.435,.379,.889,28.0,11.1,2.5,6.5,0.8,0.0,"Mar 5, 1964",LaPorte
Dru Smith,2,2023,2024,24,289,33,78,12,36,5,5,8,38,36,19,7,8,35,83,.423,.333,1.000,12.0,3.5,1.6,1.5,0.8,0.3,"Dec 30, 1997",Evansville
Chips Sobek,1,1950,1950,60,,95,251,,,156,205,,,95,,,,158,346,.378,,.761,,5.8,,1.6,,,"Feb 10, 1920",Hammond
Dan Sparks,2,1969,1970,67,1190,160,414,0,0,118,171,147,303,45,,,74,178,438,.386,,.690,17.8,6.5,4.5,0.7,,,"Apr 17, 1945",Bloomington
Jim Springer,1,1949,1949,2,,0,0,,,1,1,,,0,,,,0,1,,,1.000,,0.5,,0.0,,,"Jun 17, 1926",Roachdale
Ed Stanczak,2,1950,1951,76,,171,506,,,239,315,,36,74,,,,214,581,.338,,.759,,7.6,1.9,1.0,,,"Aug 15, 1921",Fort Wayne
Larry Steele,9,1972,1980,610,14777,2020,4180,0,4,969,1218,428,1781,1719,846,96,195,1832,5009,.483,,.796,24.2,8.2,2.9,2.8,1.8,0.2,"May 5, 1949",Greencastle
Caleb Swanigan,3,2018,2020,75,655,70,160,2,17,27,44,59,218,56,14,11,73,127,169,.438,.118,.614,8.7,2.3,2.9,0.7,0.2,0.1,"Apr 18, 1997",Indianapolis
Jeff Teague,12,2010,2021,826,22164,3548,7984,708,1968,2257,2673,274,1989,4585,936,277,1803,1542,10061,.444,.360,.844,26.8,12.2,2.4,5.6,1.1,0.3,"Jun 10, 1988",Indianapolis
Marquis Teague,3,2013,2018,91,909,85,248,10,45,37,56,5,90,134,23,12,77,98,217,.343,.222,.661,10.0,2.4,1.0,1.5,0.3,0.1,"Feb 28, 1993",Indianapolis
Jon Teske,1,2022,2022,3,8,0,1,0,0,0,2,0,2,1,1,0,0,1,0,.000,,.000,2.7,0.0,0.7,0.3,0.3,0.0,"May 4, 1997",Indianapolis
Ray Tolbert,5,1982,1989,261,2789,396,800,0,6,136,250,221,609,135,71,101,210,418,928,.495,.000,.544,10.7,3.6,2.3,0.5,0.3,0.4,"Sep 10, 1958",Anderson
Gene Tormohlen,6,1963,1970,271,3223,515,1253,,,161,278,,1122,257,,,,551,1191,.411,,.579,11.9,4.4,4.1,0.9,,,"May 12, 1937",Holland
Bill Tosheff,3,1952,1954,203,6339,634,2012,,,591,745,,608,661,,,,654,1859,.315,,.793,31.2,9.2,3.0,3.3,,,"Jun 2, 1926",Gary
Monte Towe,2,1976,1977,115,985,128,317,9,42,54,69,14,89,223,53,5,81,145,319,.404,,.783,8.6,2.8,0.8,1.9,0.5,0.0,"Sep 27, 1953",Marion
Jack Turner,1,1955,1955,65,922,111,308,,,60,76,,154,77,,,,76,282,.360,,.789,14.2,4.3,2.4,1.2,,,"Jun 29, 1930",Bedford
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dick Van Arsdale,12,1966,1977,921,31771,5413,11661,,,4253,5385,188,3807,3057,264,44,,2575,15079,.464,,.790,34.5,16.4,4.1,3.3,0.9,0.2,"Feb 22, 1943",Indianapolis
Tom Van Arsdale,12,1966,1977,929,28682,5505,12763,,,3222,4226,247,3942,2085,230,16,,2922,14232,.431,,.762,30.9,15.3,4.2,2.2,0.7,0.1,"Feb 22, 1943",Indianapolis
Jake Weber,1,1947,1947,50,,59,202,,,55,79,,,4,,,,111,173,.292,,.696,,3.5,,0.1,,,"Mar 18, 1918",Rushville
Bonzi Wells,10,1999,2008,591,15133,2814,6111,223,683,1296,1860,800,2737,1249,769,192,1215,1526,7147,.460,.327,.697,25.6,12.1,4.6,2.1,1.3,0.3,"Sep 28, 1976",Muncie
Blake Wesley,2,2023,2024,98,1545,171,430,32,107,78,122,29,175,265,54,14,120,156,452,.398,.299,.639,15.8,4.6,1.8,2.7,0.6,0.1,"Mar 16, 2003",South Bend
Bob Wilkerson,7,1977,1983,536,14883,2256,5313,11,66,901,1199,587,2236,1835,671,141,1156,1310,5424,.425,,.751,27.8,10.1,4.2,3.4,1.3,0.3,"Aug 15, 1954",Anderson
Malik Williams,1,2024,2024,7,107,9,34,1,5,0,2,15,38,2,3,4,3,15,19,.265,.200,.000,15.3,2.7,5.4,0.3,0.4,0.6,"Aug 26, 1998",Fort Wayne
Ward Williams,1,1949,1949,53,,61,257,,,93,124,,,82,,,,158,215,.237,,.750,,4.1,,1.5,,,"Jun 26, 1923",Colfax
Bobby Wilson,4,1975,1978,143,1498,345,809,,,102,132,59,167,110,52,4,6,185,792,.426,,.773,10.5,5.5,1.2,0.8,0.4,0.0,"Jan 15, 1951",Indianapolis
Steve Wilson,2,1971,1972,48,297,57,155,8,35,26,48,25,52,35,,,33,52,148,.368,.229,.542,6.2,3.1,1.1,0.7,,,"Oct 16, 1948",Richmond
Dylan Windler,4,2021,2024,101,1090,111,261,61,176,36,45,44,212,78,36,15,51,90,319,.425,.347,.800,10.8,3.2,2.1,0.8,0.4,0.1,"Sep 22, 1996",Indianapolis
Randy Wittman,9,1984,1992,543,11594,1823,3636,17,53,371,493,187,760,1201,257,65,441,559,4034,.501,.321,.753,21.4,7.4,1.4,2.2,0.5,0.1,"Oct 28, 1959",Indianapolis
Mike Woodson,11,1981,1991,786,20021,4368,9364,120,443,2125,2615,655,1838,1822,952,275,1331,1847,10981,.466,.271,.813,25.5,14.0,2.3,2.3,1.2,0.3,"Mar 24, 1958",Indianapolis
Cody Zeller,11,2014,2024,552,11510,1649,3172,33,150,1045,1438,1067,3125,740,332,330,552,1359,4376,.520,.220,.727,20.9,7.9,5.7,1.3,0.6,0.6,"Oct 5, 1992",Washington
Harrison Barnes,12,2013,2024,911,28806,4521,9903,1283,3382,2471,3051,917,4432,1603,633,164,1074,1387,12796,.457,.379,.810,31.6,14.0,4.9,1.8,0.7,0.2,"May 30, 1992",Ames
Ryan Bowen,10,2000,2010,507,6502,544,1192,14,68,217,313,506,1060,250,325,138,168,752,1319,.456,.206,.693,12.8,2.6,2.1,0.5,0.6,0.3,"Nov 20, 1975",Fort Madison
Matt Bullard,11,1991,2002,615,8884,1215,2907,599,1561,241,314,278,1223,535,186,119,319,775,3270,.418,.384,.768,14.4,5.3,2.0,0.9,0.3,0.2,"Jun 5, 1967",Des Moines
Nick Collison,14,2005,2018,910,18603,2212,4146,21,101,914,1265,1766,4701,939,446,469,878,2507,5359,.534,.208,.723,20.4,5.9,5.2,1.0,0.5,0.5,"Oct 26, 1980",Orange City
Darren Daye,5,1984,1988,328,5208,849,1730,2,17,525,771,321,844,672,191,53,429,607,2225,.491,.118,.681,15.9,6.8,2.6,2.0,0.6,0.2,"Nov 30, 1960",Des Moines
Al Eberhard,4,1975,1978,220,4138,566,1308,,,358,449,270,760,175,158,35,23,544,1490,.433,,.797,18.8,6.8,3.5,0.8,0.7,0.2,"May 10, 1952",Cedar Rapids
Kenny Fields,4,1985,1988,184,2692,463,977,3,16,211,288,176,464,188,97,38,181,394,1140,.474,.188,.733,14.6,6.2,2.5,1.0,0.5,0.2,"Feb 9, 1962",Iowa City
Matt Fish,3,1995,1997,50,512,71,142,0,1,35,56,43,110,25,19,14,33,91,177,.500,.000,.625,10.2,3.5,2.2,0.5,0.4,0.3,"Nov 18, 1969",Washington
Dick Gibbs,5,1972,1976,333,4310,675,1678,,,389,487,159,624,260,67,35,,629,1739,.402,,.799,12.9,5.2,1.9,0.8,0.3,0.2,"Dec 20, 1948",Ames
Hoot Gibson,1,1950,1950,32,,67,195,,,42,64,,,37,,,,106,176,.344,,.656,,5.5,,1.2,,,"Dec 5, 1921",Des Moines
A.J. Green,2,2023,2024,91,959,136,321,113,274,21,23,15,109,52,15,4,21,80,406,.424,.412,.913,10.5,4.5,1.2,0.6,0.2,0.0,"Sep 27, 1999",Cedar Falls
Bob Hansen,9,1984,1992,575,11104,1642,3512,165,511,503,760,408,1282,947,359,50,562,1199,3952,.468,.323,.662,19.3,6.9,2.2,1.6,0.6,0.1,"Jan 18, 1961",Des Moines
Kirk Hinrich,13,2004,2016,879,27015,3503,8522,1172,3122,1416,1770,310,2576,4245,972,243,1617,2487,9594,.411,.375,.800,30.7,10.9,2.9,4.8,1.1,0.3,"Jan 2, 1981",Sioux City
Jon Koncak,11,1986,1996,784,16409,1444,3073,19,84,613,1027,1064,3856,785,542,791,624,2474,3520,.470,.226,.597,20.9,4.5,4.9,1.0,0.7,1.0,"May 17, 1963",Cedar Rapids
Kevin Kunnert,9,1974,1982,555,12104,2022,4251,0,0,558,818,1393,4031,784,252,616,391,1927,4602,.476,,.682,21.8,8.3,7.3,1.4,0.5,1.1,"Nov 11, 1951",Dubuque
Raef LaFrentz,10,1999,2008,563,14545,2227,4781,478,1315,758,1066,994,3423,606,276,919,511,1863,5690,.466,.363,.711,25.8,10.1,6.1,1.1,0.5,1.6,"May 29, 1976",Hampton
Loren Meyer,3,1996,1999,140,2044,260,602,8,23,117,168,171,480,77,31,50,133,371,645,.432,.348,.696,14.6,4.6,3.4,0.6,0.2,0.4,"Dec 30, 1972",Emmetsburg
Todd Mundt,1,1996,1996,33,151,16,41,0,0,5,8,11,28,3,2,5,3,29,37,.390,,.625,4.6,1.1,0.8,0.1,0.1,0.2,"May 17, 1970",Iowa City
Keegan Murray,2,2023,2024,157,4970,797,1757,389,1012,165,205,195,791,227,140,101,124,367,2148,.454,.384,.805,31.7,13.7,5.0,1.4,0.9,0.6,"Aug 19, 2000",Cedar Rapids
Kris Murray,1,2024,2024,62,1348,145,366,49,183,37,56,85,224,80,53,21,55,92,376,.396,.268,.661,21.7,6.1,3.6,1.3,0.9,0.3,"Aug 19, 2000",Cedar Rapids
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick O'Bryant,4,2007,2010,90,524,79,160,0,3,28,48,32,127,25,18,40,42,126,186,.494,.000,.583,5.8,2.1,1.4,0.3,0.2,0.4,"Jun 20, 1986",Oskaloosa
Marcus Paige,1,2018,2018,5,28,4,14,2,8,2,2,0,4,3,0,0,0,0,12,.286,.250,1.000,5.6,2.4,0.8,0.6,0.0,0.0,"Sep 11, 1993",Cedar Rapids
Brett Szabo,1,1997,1997,70,662,54,121,0,1,45,61,56,165,17,16,32,41,119,153,.446,.000,.738,9.5,2.2,2.4,0.2,0.2,0.5,"Feb 1, 1968",Postville
Jarrod Uthoff,2,2017,2020,16,168,23,56,6,18,7,9,10,28,9,3,4,3,10,59,.411,.333,.778,10.5,3.7,1.8,0.6,0.2,0.3,"May 19, 1993",Cedar Rapids
Murray Wier,1,1950,1950,56,,157,480,,,115,166,,,107,,,,141,429,.327,,.693,,7.7,,1.9,,,"Dec 12, 1926",Grand View
Joe Wieskamp,2,2022,2023,38,255,23,70,17,55,7,13,4,18,12,4,3,3,17,70,.329,.309,.538,6.7,1.8,0.5,0.3,0.1,0.1,"Aug 23, 1999",Muscatine
Luke Zeller,1,2013,2013,16,58,9,26,1,5,0,0,1,10,3,0,0,0,5,19,.346,.200,,3.6,1.2,0.6,0.2,0.0,0.0,"Apr 7, 1987",Ames
Alvan Adams,13,1976,1988,988,27203,5709,11464,2,15,2490,3160,2015,6937,4012,1289,808,2194,3214,13910,.498,,.788,27.5,14.1,7.0,4.1,1.3,0.8,"Jul 19, 1954",Lawrence
Lucius Allen,10,1970,1979,702,20159,3884,8385,,,1639,2157,381,2205,3174,604,124,247,1799,9407,.463,,.760,28.7,13.4,3.1,4.5,1.5,0.3,"Sep 26, 1947",Kansas City
Ron Baker,3,2017,2019,96,1394,106,296,35,132,53,75,18,139,169,66,15,79,125,300,.358,.265,.707,14.5,3.1,1.4,1.8,0.7,0.2,"Mar 30, 1993",Hays
Ernie Barrett,2,1954,1956,131,2092,267,724,,,107,143,,343,229,,,,300,641,.369,,.748,16.0,4.9,2.6,1.7,,,"Aug 27, 1929",Pratt
Bob Brannum,5,1950,1955,338,6576,887,2581,,,681,1044,,1944,699,,,,1313,2455,.344,,.652,23.6,7.3,7.0,2.1,,,"May 28, 1926",Winfield
Christian Braun,2,2023,2024,158,2836,365,772,97,260,133,198,127,487,191,83,52,90,238,960,.473,.373,.672,17.9,6.1,3.1,1.2,0.5,0.3,"Apr 17, 2001",Burlington
Willie Cauley-Stein,7,2016,2022,422,9276,1552,2853,6,32,565,923,694,2470,598,350,335,384,974,3675,.544,.188,.612,22.0,8.7,5.9,1.4,0.8,0.8,"Aug 18, 1993",Spearville
Gradey Dick,1,2024,2024,60,1268,189,445,88,241,44,51,27,132,68,34,2,50,87,510,.425,.365,.863,21.1,8.5,2.2,1.1,0.6,0.0,"Nov 20, 2003",Wichita
Greg Dreiling,10,1987,1997,474,4241,375,803,3,9,261,402,287,1018,186,82,137,250,923,1014,.467,.333,.649,8.9,2.1,2.1,0.4,0.2,0.3,"Nov 7, 1962",Wichita
Larry Drew,10,1981,1991,714,18370,3308,7085,118,405,1376,1724,259,1265,3702,791,45,1565,1286,8110,.467,.291,.798,25.7,11.4,1.8,5.2,1.1,0.1,"Apr 2, 1958",Kansas City
Maurice Evans,9,2002,2012,562,10918,1429,3231,426,1172,463,590,559,1384,420,294,88,278,956,3747,.442,.363,.785,19.4,6.7,2.5,0.7,0.5,0.2,"Nov 8, 1978",Wichita
Ron Franz,6,1968,1973,403,9912,1765,3945,53,190,1150,1635,569,2128,668,,,762,1120,4733,.447,.279,.703,24.6,11.7,5.3,1.7,,,"Oct 20, 1945",Kansas City
Matt Freije,2,2005,2007,42,588,53,181,17,76,10,14,24,85,27,16,3,20,53,133,.293,.224,.714,14.0,3.2,2.0,0.6,0.4,0.1,"Oct 2, 1981",Overland Park
Leonard Gray,3,1975,1977,224,6058,1030,2196,,,348,471,326,1169,490,196,91,,825,2408,.469,,.739,27.0,10.8,5.2,2.2,0.9,0.4,"Dec 19, 1951",Kansas City
Adrian Griffin,9,2000,2008,477,7997,785,1794,50,180,299,392,507,1512,653,436,59,331,879,1919,.438,.278,.763,16.8,4.0,3.2,1.4,0.9,0.1,"Jul 4, 1974",Wichita
Scott Hastings,11,1983,1993,578,5985,584,1323,28,96,451,556,424,1287,284,159,153,325,1037,1647,.441,.292,.811,10.4,2.8,2.2,0.5,0.3,0.3,"Jun 3, 1960",Independence
Steve Henson,7,1991,1999,238,2282,254,631,105,243,126,145,46,176,465,88,2,175,283,739,.403,.432,.869,9.6,3.1,0.7,2.0,0.4,0.0,"Feb 2, 1968",Junction City
Steven Hill,1,2009,2009,1,2,1,1,0,0,0,0,2,3,0,0,0,0,0,2,1.000,,,2.0,2.0,3.0,0.0,0.0,0.0,"Nov 14, 1985",Chanute
Lionel Hollins,10,1976,1985,673,18453,3201,7211,13,87,1394,1882,382,1601,3006,1053,192,1337,1841,7809,.444,,.741,27.4,11.6,2.4,4.5,1.6,0.3,"Oct 19, 1953",Arkansas City
Trevor Hudgins,1,2023,2023,5,28,2,9,2,8,3,3,0,0,3,0,0,1,1,9,.222,.250,1.000,5.6,1.8,0.0,0.6,0.0,0.0,"Mar 23, 1999",Manhattan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warren Jabali,7,1969,1975,447,15264,2663,6181,322,1010,2018,2669,883,2985,2389,384,29,1715,1544,7666,.431,.319,.756,34.1,17.1,6.7,5.3,2.0,0.3,"Aug 29, 1946",Kansas City
